,satelite,pais,estado,municipio,bioma,diasemchuv,precipitac,riscofogo,latitude,longitude,frp,datahora_s,geometry,freq_estados,freq_municipio,freq_bio
9904,NOAA-20,Brasil,PARA,TERRA SANTA,Amazonia,1.0,5.1,0.0,-2.05259,-56.38734,,2020-01-30 16:55:24,POINT (-56.38734 -2.05259),2330,14,11802
9905,NOAA-20,Brasil,PARA,MONTE ALEGRE,Amazonia,1.0,1.2,0.0,-1.64746,-54.31172,,2020-01-30 16:55:24,POINT (-54.31172 -1.64746),2330,279,11802
9906,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazonia,3.0,0.0,1.0,3.7579,-60.58408,,2020-01-29 17:14:14,POINT (-60.58408 3.7579),4378,650,11802
9907,NOAA-20,Brasil,RORAIMA,NORMANDIA,Amazonia,10.0,0.0,1.0,3.74122,-60.46825,,2020-01-29 17:14:14,POINT (-60.46825 3.74122),4378,940,11802
9908,NOAA-20,Brasil,PARA,MONTE ALEGRE,Amazonia,0.0,2.4,0.1,-1.60242,-54.12759,,2020-01-30 16:55:24,POINT (-54.12759 -1.60242),2330,279,11802
9909,NOAA-20,Brasil,PARA,MONTE ALEGRE,Amazonia,0.0,2.2,0.4,-1.57069,-54.09743,,2020-01-30 16:55:24,POINT (-54.09743 -1.57069),2330,279,11802
9910,NOAA-20,Brasil,PARA,MONTE ALEGRE,Amazonia,0.0,2.2,0.4,-1.57122,-54.1009,,2020-01-30 16:55:24,POINT (-54.1009 -1.57122),2330,279,11802
9911,NOAA-20,Brasil,PARA,CURUA,Amazonia,0.0,5.6,0.0,-1.67996,-55.08463,,2020-01-30 16:55:24,POINT (-55.08463 -1.67996),2330,5,11802
9912,NOAA-20,Brasil,PARA,OBIDOS,Amazonia,2.0,1.6,0.0,-1.71255,-55.3442,,2020-01-30 16:55:24,POINT (-55.3442 -1.71255),2330,98,11802
9913,NOAA-20,Brasil,MATO GROSSO,CANARANA,Amazonia,0.0,0.9,0.0,-13.17773,-52.78439,,2020-01-30 16:55:24,POINT (-52.78439 -13.17773),2983,85,11802
9914,NOAA-20,Brasil,PARA,ALENQUER,Amazonia,0.0,5.8,0.0,-1.63263,-55.01787,,2020-01-30 16:55:24,POINT (-55.01787 -1.63263),2330,103,11802
9915,NOAA-20,Brasil,PARA,ALENQUER,Amazonia,0.0,5.9,0.0,-1.63315,-55.0213,,2020-01-30 16:55:24,POINT (-55.0213 -1.63315),2330,103,11802
9916,NOAA-20,Brasil,PARA,ALENQUER,Amazonia,0.0,5.9,0.0,-1.62932,-55.01836,,2020-01-30 16:55:24,POINT (-55.01836 -1.62932),2330,103,11802
9917,NOAA-20,Brasil,PARA,ALENQUER,Amazonia,0.0,6.1,0.0,-1.62984,-55.0218,,2020-01-30 16:55:24,POINT (-55.0218 -1.62984),2330,103,11802
9918,GOES-16,Brasil,RORAIMA,AMAJARI,Amazonia,0.0,0.3,0.8,3.89,-60.99,,2020-01-28 16:25:55,POINT (-60.99 3.89),4378,182,11802
9919,GOES-16,Brasil,RORAIMA,BONFIM,Amazonia,14.0,0.3,0.7,2.9,-60.48,,2020-01-30 20:55:48,POINT (-60.48 2.9),4378,373,11802
9920,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,6.0,0.0,1.0,3.91,-60.02,,2020-01-28 16:25:55,POINT (-60.02 3.91),4378,940,11802
9921,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,12.0,0.0,1.0,3.91,-60.4,,2020-01-28 16:25:55,POINT (-60.4 3.91),4378,940,11802
9922,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,12.0,0.0,1.0,3.91,-60.42,,2020-01-28 16:25:55,POINT (-60.42 3.91),4378,940,11802
9923,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,12.0,0.0,1.0,3.91,-60.44,,2020-01-28 16:25:55,POINT (-60.44 3.91),4378,940,11802
9924,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,12.0,0.0,1.0,3.93,-60.38,,2020-01-28 16:25:55,POINT (-60.38 3.93),4378,940,11802
9925,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,12.0,0.0,1.0,3.93,-60.4,,2020-01-28 16:25:55,POINT (-60.4 3.93),4378,940,11802
9926,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,2.0,0.0,1.0,3.95,-59.72,,2020-01-28 16:05:55,POINT (-59.72 3.95),4378,940,11802
9927,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,2.0,0.0,1.0,3.93,-59.72,,2020-01-28 16:05:55,POINT (-59.72 3.93),4378,940,11802
9928,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,2.0,0.0,1.0,3.93,-59.66,,2020-01-28 16:05:55,POINT (-59.66 3.93),4378,940,11802
9929,GOES-16,Brasil,RORAIMA,BOA VISTA,Amazonia,13.0,1.5,0.9,2.72,-60.78,,2020-01-30 21:45:47,POINT (-60.78 2.72),4378,575,11802
9930,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,2.0,0.0,1.0,3.91,-59.72,,2020-01-28 16:05:55,POINT (-59.72 3.91),4378,940,11802
9931,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,17.0,0.0,1.0,4.453,-60.2,17.7,2020-01-25 17:45:00,POINT (-60.2 4.453),4378,547,11802
9932,NPP-375,Brasil,PARA,MONTE ALEGRE,Amazonia,2.0,3.5,0.1,-1.56851,-53.99325,11.9,2020-01-25 16:06:00,POINT (-53.99325 -1.56851),2330,279,11802
9933,GOES-16,Brasil,MATO GROSSO,VILA BELA DA SANTISSIMA TRINDADE,Amazonia,4.0,18.3,0.0,-16.18,-59.66,,2020-01-28 16:03:43,POINT (-59.66 -16.18),2983,432,11802
9934,NPP-375,Brasil,MARANHAO,BOM JESUS DAS SELVAS,Amazonia,0.0,0.2,0.1,-4.45016,-46.78212,14.3,2020-01-25 16:06:00,POINT (-46.78212 -4.45016),236,16,11802
9935,NOAA-20,Brasil,PARA,TRAIRAO,Amazonia,0.0,9.0,0.0,-4.9495,-56.27235,,2020-01-30 16:55:24,POINT (-56.27235 -4.9495),2330,3,11802
9936,NOAA-20,Brasil,PARA,TRAIRAO,Amazonia,0.0,8.9,0.0,-4.9472,-56.2724,,2020-01-30 16:55:24,POINT (-56.2724 -4.9472),2330,3,11802
9937,NOAA-20,Brasil,PARA,ITAITUBA,Amazonia,2.0,6.6,0.0,-4.13698,-55.96007,,2020-01-30 16:55:24,POINT (-55.96007 -4.13698),2330,82,11802
9938,NPP-375,Brasil,MARANHAO,BOM JESUS DAS SELVAS,Amazonia,0.0,0.2,0.0,-4.44945,-46.77723,14.3,2020-01-25 16:06:00,POINT (-46.77723 -4.44945),236,16,11802
9939,NPP-375,Brasil,PARA,DOM ELISEU,Amazonia,0.0,0.3,0.0,-4.12443,-47.7614,9.3,2020-01-25 16:06:00,POINT (-47.7614 -4.12443),2330,8,11802
9940,NPP-375,Brasil,PARA,ULIANOPOLIS,Amazonia,0.0,0.3,0.0,-3.82847,-47.18977,12.0,2020-01-25 16:06:00,POINT (-47.18977 -3.82847),2330,45,11802
9941,NPP-375,Brasil,PARA,MEDICILANDIA,Amazonia,2.0,2.2,0.9,-3.37971,-53.29197,4.7,2020-01-25 16:06:00,POINT (-53.29197 -3.37971),2330,49,11802
9942,NPP-375,Brasil,PARA,PARAGOMINAS,Amazonia,0.0,8.9,0.0,-2.99955,-47.77939,4.6,2020-01-25 16:06:00,POINT (-47.77939 -2.99955),2330,40,11802
9943,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,2.0,0.0,1.0,3.91,-59.66,,2020-01-28 16:05:55,POINT (-59.66 3.91),4378,940,11802
9944,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,5.0,0.0,1.0,3.76,-60.18,,2020-01-28 16:05:54,POINT (-60.18 3.76),4378,940,11802
9945,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,3.0,0.0,1.0,3.76,-60.16,,2020-01-28 16:05:54,POINT (-60.16 3.76),4378,940,11802
9946,GOES-16,Brasil,RORAIMA,BOA VISTA,Amazonia,12.0,0.0,1.0,2.94,-60.59,,2020-01-28 15:55:48,POINT (-60.59 2.94),4378,575,11802
9947,GOES-16,Brasil,RORAIMA,AMAJARI,Amazonia,5.0,0.0,1.0,3.54,-60.68,,2020-01-28 15:55:53,POINT (-60.68 3.54),4378,182,11802
9948,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,2.0,0.0,1.0,3.73,-60.08,,2020-01-28 15:55:54,POINT (-60.08 3.73),4378,940,11802
9949,NOAA-20,Brasil,MATO GROSSO,BARRA DO BUGRES,Amazonia,9.0,9.2,0.1,-15.12621,-57.64852,,2020-01-30 16:55:24,POINT (-57.64852 -15.12621),2983,92,11802
9950,NOAA-20,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,2.0,0.4,0.1,-9.33318,-50.69165,,2020-01-30 16:55:24,POINT (-50.69165 -9.33318),2330,24,11802
9951,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,2.0,0.0,1.0,3.73,-60.1,,2020-01-28 15:55:54,POINT (-60.1 3.73),4378,940,11802
9952,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,2.0,0.0,1.0,3.91,-59.7,,2020-01-28 15:55:55,POINT (-59.7 3.91),4378,940,11802
9953,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,2.0,0.0,1.0,3.95,-59.73,,2020-01-28 15:55:55,POINT (-59.73 3.95),4378,940,11802
9954,NOAA-20,Brasil,RORAIMA,BONFIM,Amazonia,8.0,0.0,1.0,3.10142,-59.96505,,2020-01-29 17:14:14,POINT (-59.96505 3.10142),4378,373,11802
9955,NOAA-20,Brasil,RORAIMA,BONFIM,Amazonia,9.0,0.0,1.0,3.09706,-59.97147,,2020-01-29 17:14:14,POINT (-59.97147 3.09706),4378,373,11802
9956,NOAA-20,Brasil,RORAIMA,BOA VISTA,Amazonia,13.0,0.1,1.0,2.99044,-60.56098,,2020-01-29 17:14:14,POINT (-60.56098 2.99044),4378,575,11802
9957,NOAA-20,Brasil,RORAIMA,BONFIM,Amazonia,9.0,0.0,1.0,3.09374,-59.97098,,2020-01-29 17:14:14,POINT (-59.97098 3.09374),4378,373,11802
9958,NOAA-20,Brasil,RORAIMA,BOA VISTA,Amazonia,13.0,0.1,1.0,2.99096,-60.55754,,2020-01-29 17:14:14,POINT (-60.55754 2.99096),4378,575,11802
9959,NOAA-20,Brasil,RORAIMA,BONFIM,Amazonia,13.0,0.0,0.9,2.96176,-60.41611,,2020-01-29 17:14:14,POINT (-60.41611 2.96176),4378,373,11802
9960,GOES-16,Brasil,RORAIMA,BONFIM,Amazonia,14.0,0.3,0.7,2.9,-60.48,,2020-01-30 21:05:48,POINT (-60.48 2.9),4378,373,11802
9961,NOAA-20,Brasil,RORAIMA,BONFIM,Amazonia,13.0,0.0,0.8,2.9482,-60.43868,,2020-01-29 17:14:14,POINT (-60.43868 2.9482),4378,373,11802
9962,NOAA-20,Brasil,RORAIMA,BONFIM,Amazonia,13.0,0.0,0.8,2.94489,-60.43818,,2020-01-29 17:14:14,POINT (-60.43818 2.94489),4378,373,11802
9963,NOAA-20,Brasil,RORAIMA,BOA VISTA,Amazonia,9.0,0.0,1.0,2.83029,-60.7892,,2020-01-29 17:14:14,POINT (-60.7892 2.83029),4378,575,11802
9964,NOAA-20,Brasil,RORAIMA,BOA VISTA,Amazonia,10.0,0.0,1.0,2.82856,-60.77839,,2020-01-29 17:14:14,POINT (-60.77839 2.82856),4378,575,11802
9965,NOAA-20,Brasil,RORAIMA,BONFIM,Amazonia,9.0,0.0,1.0,3.09427,-59.96752,,2020-01-29 17:14:14,POINT (-59.96752 3.09427),4378,373,11802
9966,NOAA-20,Brasil,RORAIMA,BOA VISTA,Amazonia,11.0,0.0,1.0,2.8263,-60.77102,,2020-01-29 17:14:14,POINT (-60.77102 2.8263),4378,575,11802
9967,NOAA-20,Brasil,RORAIMA,BOA VISTA,Amazonia,12.0,0.0,1.0,2.78282,-60.76798,,2020-01-29 17:14:14,POINT (-60.76798 2.78282),4378,575,11802
9968,NOAA-20,Brasil,RORAIMA,BOA VISTA,Amazonia,12.0,0.0,1.0,2.78334,-60.76455,,2020-01-29 17:14:14,POINT (-60.76455 2.78334),4378,575,11802
9969,NOAA-20,Brasil,RORAIMA,BOA VISTA,Amazonia,12.0,0.0,1.0,2.77899,-60.77092,,2020-01-29 17:14:14,POINT (-60.77092 2.77899),4378,575,11802
9970,NOAA-20,Brasil,RORAIMA,BOA VISTA,Amazonia,12.0,0.0,1.0,2.77952,-60.76749,,2020-01-29 17:14:14,POINT (-60.76749 2.77952),4378,575,11802
9971,NOAA-20,Brasil,RORAIMA,BONFIM,Amazonia,13.0,0.0,0.8,2.77999,-60.27148,,2020-01-29 17:14:14,POINT (-60.27148 2.77999),4378,373,11802
9972,NPP-375,Brasil,PARA,MONTE ALEGRE,Amazonia,2.0,3.6,0.1,-1.56954,-54.00003,9.5,2020-01-25 16:06:00,POINT (-54.00003 -1.56954),2330,279,11802
9973,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0.0,2.0,0.2,0.042,-60.554,19.1,2020-01-27 17:30:00,POINT (-60.554 0.042),4378,126,11802
9974,AQUA_M-T,Brasil,RORAIMA,RORAINOPOLIS,Amazonia,0.0,4.3,0.1,0.066,-60.453,7.2,2020-01-27 17:30:00,POINT (-60.453 0.066),4378,126,11802
9975,AQUA_M-T,Brasil,RORAIMA,CAROEBE,Amazonia,0.0,0.0,0.4,0.943,-59.662,8.5,2020-01-27 17:30:00,POINT (-59.662 0.943),4378,387,11802
9976,NOAA-20,Brasil,PARA,ITAITUBA,Amazonia,2.0,6.6,0.0,-4.13753,-55.96374,,2020-01-30 16:55:24,POINT (-55.96374 -4.13753),2330,82,11802
9977,NOAA-20,Brasil,PARA,ITAITUBA,Amazonia,2.0,6.6,0.0,-4.13413,-55.96424,,2020-01-30 16:55:24,POINT (-55.96424 -4.13413),2330,82,11802
9978,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazonia,11.0,0.0,1.0,3.0552,-60.68217,4.7,2020-01-27 17:12:00,POINT (-60.68217 3.0552),4378,575,11802
9979,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazonia,11.0,0.0,1.0,3.05886,-60.68273,3.2,2020-01-27 17:12:00,POINT (-60.68273 3.05886),4378,575,11802
9980,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazonia,11.0,0.0,1.0,3.05986,-60.70037,4.1,2020-01-27 17:12:00,POINT (-60.70037 3.05986),4378,575,11802
9981,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazonia,11.0,0.0,1.0,3.06185,-60.68756,3.2,2020-01-27 17:12:00,POINT (-60.68756 3.06185),4378,575,11802
9982,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazonia,11.0,0.0,1.0,3.06251,-60.68329,3.2,2020-01-27 17:12:00,POINT (-60.68329 3.06251),4378,575,11802
9983,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazonia,11.0,0.0,1.0,3.06719,-60.70149,6.3,2020-01-27 17:12:00,POINT (-60.70149 3.06719),4378,575,11802
9984,NOAA-20,Brasil,RORAIMA,BONFIM,Amazonia,13.0,0.0,1.0,2.78104,-60.2646,,2020-01-29 17:14:14,POINT (-60.2646 2.78104),4378,373,11802
9985,NOAA-20,Brasil,RORAIMA,CANTA,Amazonia,13.0,0.1,1.0,2.7214,-60.56844,,2020-01-29 17:14:14,POINT (-60.56844 2.7214),4378,68,11802
9986,NOAA-20,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,1.0,1.9,0.0,1.52624,-68.18442,,2020-01-29 17:14:14,POINT (-68.18442 1.52624),1254,156,11802
9987,NOAA-20,Brasil,RORAIMA,MUCAJAI,Amazonia,13.0,0.0,0.9,2.56819,-61.32891,,2020-01-29 17:14:14,POINT (-61.32891 2.56819),4378,60,11802
9988,NOAA-20,Brasil,RORAIMA,CANTA,Amazonia,13.0,0.0,0.8,2.58108,-60.30665,,2020-01-29 17:14:14,POINT (-60.30665 2.58108),4378,68,11802
9989,NOAA-20,Brasil,RORAIMA,IRACEMA,Amazonia,11.0,0.0,0.5,2.1347,-61.86046,,2020-01-29 17:14:14,POINT (-61.86046 2.1347),4378,104,11802
9990,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazonia,4.0,0.0,1.0,4.1094,-60.92715,,2020-01-29 17:14:14,POINT (-60.92715 4.1094),4378,650,11802
9991,NOAA-20,Brasil,RORAIMA,ALTO ALEGRE,Amazonia,13.0,0.0,1.0,2.95652,-61.09831,,2020-01-29 17:14:14,POINT (-61.09831 2.95652),4378,120,11802
9992,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazonia,2.0,0.0,1.0,4.10296,-60.94729,,2020-01-29 17:14:14,POINT (-60.94729 4.10296),4378,650,11802
9993,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazonia,2.0,0.0,1.0,4.10349,-60.94384,,2020-01-29 17:14:14,POINT (-60.94384 4.10349),4378,650,11802
9994,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazonia,2.0,0.0,1.0,4.09653,-60.96741,,2020-01-29 17:14:14,POINT (-60.96741 4.09653),4378,650,11802
9995,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazonia,2.0,0.0,1.0,4.09914,-60.95023,,2020-01-29 17:14:14,POINT (-60.95023 4.09914),4378,650,11802
9996,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazonia,2.0,0.0,1.0,4.09966,-60.94679,,2020-01-29 17:14:14,POINT (-60.94679 4.09966),4378,650,11802
9997,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazonia,8.0,0.0,1.0,4.10698,-60.89865,,2020-01-29 17:14:14,POINT (-60.89865 4.10698),4378,650,11802
9998,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazonia,2.0,0.0,1.0,4.09688,-60.94285,,2020-01-29 17:14:14,POINT (-60.94285 4.09688),4378,650,11802
9999,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazonia,2.0,0.0,1.0,4.09253,-60.94923,,2020-01-29 17:14:14,POINT (-60.94923 4.09253),4378,650,11802
10000,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazonia,11.0,0.0,1.0,3.08005,-60.47461,5.6,2020-01-27 17:12:00,POINT (-60.47461 3.08005),4378,575,11802
10001,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazonia,11.0,0.1,1.0,3.11521,-60.96465,41.1,2020-01-27 17:12:00,POINT (-60.96465 3.11521),4378,575,11802
10002,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,0.0,0.0,1.0,3.59632,-59.86599,4.3,2020-01-27 17:12:00,POINT (-59.86599 3.59632),4378,940,11802
10003,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,0.0,0.0,1.0,3.60271,-59.87092,5.4,2020-01-27 17:12:00,POINT (-59.87092 3.60271),4378,940,11802
10004,NPP-375,Brasil,RORAIMA,AMAJARI,Amazonia,10.0,5.1,0.3,3.63422,-60.97969,11.4,2020-01-27 17:12:00,POINT (-60.97969 3.63422),4378,182,11802
10005,NPP-375,Brasil,RORAIMA,AMAJARI,Amazonia,10.0,4.9,0.4,3.63627,-60.96667,5.4,2020-01-27 17:12:00,POINT (-60.96667 3.63627),4378,182,11802
10006,NPP-375,Brasil,RORAIMA,AMAJARI,Amazonia,10.0,3.4,0.6,3.63711,-60.91362,5.1,2020-01-27 17:12:00,POINT (-60.91362 3.63711),4378,182,11802
10007,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,6.0,0.0,1.0,3.68731,-60.42051,3.0,2020-01-27 17:12:00,POINT (-60.42051 3.68731),4378,940,11802
10008,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,6.0,0.0,1.0,3.68793,-60.41642,3.0,2020-01-27 17:12:00,POINT (-60.41642 3.68793),4378,940,11802
10009,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,6.0,0.0,1.0,3.68868,-60.42363,3.7,2020-01-27 17:12:00,POINT (-60.42363 3.68868),4378,940,11802
10010,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,4.0,0.0,1.0,3.80731,-59.83022,5.4,2020-01-27 17:12:00,POINT (-59.83022 3.80731),4378,940,11802
10011,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,0.0,0.0,1.0,3.81048,-60.01712,1.9,2020-01-27 17:12:00,POINT (-60.01712 3.81048),4378,940,11802
10012,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,11.0,0.0,1.0,3.88943,-60.39147,3.1,2020-01-27 17:12:00,POINT (-60.39147 3.88943),4378,940,11802
10013,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,0.0,0.0,1.0,3.97223,-59.71478,5.1,2020-01-27 17:12:00,POINT (-59.71478 3.97223),4378,940,11802
10014,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,0.0,0.0,1.0,3.97965,-59.7587,2.3,2020-01-27 17:12:00,POINT (-59.7587 3.97965),4378,940,11802
10015,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,0.0,0.0,1.0,3.98078,-59.77448,4.0,2020-01-27 17:12:00,POINT (-59.77448 3.98078),4378,940,11802
10016,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,0.0,0.0,1.0,3.98313,-59.75912,2.3,2020-01-27 17:12:00,POINT (-59.75912 3.98313),4378,940,11802
10017,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,11.0,0.0,1.0,4.00874,-60.08729,4.4,2020-01-27 17:12:00,POINT (-60.08729 4.00874),4378,940,11802
10018,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,0.0,0.0,1.0,4.05277,-59.91882,9.8,2020-01-27 17:12:00,POINT (-59.91882 4.05277),4378,940,11802
10019,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,0.0,0.0,1.0,4.05337,-59.91495,8.5,2020-01-27 17:12:00,POINT (-59.91495 4.05337),4378,940,11802
10020,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,13.0,0.0,1.0,4.06257,-60.31848,4.6,2020-01-27 17:12:00,POINT (-60.31848 4.06257),4378,940,11802
10021,NOAA-20,Brasil,PARA,PLACAS,Amazonia,1.0,7.8,0.0,-3.79621,-54.69654,,2020-01-30 16:55:24,POINT (-54.69654 -3.79621),2330,62,11802
10022,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,13.0,0.0,1.0,4.06283,-60.29362,2.6,2020-01-27 17:12:00,POINT (-60.29362 4.06283),4378,940,11802
10023,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,13.0,0.0,1.0,4.0632,-60.31444,4.6,2020-01-27 17:12:00,POINT (-60.31444 4.0632),4378,940,11802
10024,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,14.0,0.0,1.0,4.06676,-60.3149,3.9,2020-01-27 17:12:00,POINT (-60.3149 4.06676),4378,940,11802
10025,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,14.0,0.0,1.0,4.0674,-60.31084,5.7,2020-01-27 17:12:00,POINT (-60.31084 4.0674),4378,940,11802
10026,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,21.0,0.0,1.0,4.16592,-60.37439,3.5,2020-01-27 17:12:00,POINT (-60.37439 4.16592),4378,940,11802
10027,NPP-375,Brasil,RORAIMA,NORMANDIA,Amazonia,22.0,0.0,1.0,4.16657,-60.37027,3.5,2020-01-27 17:12:00,POINT (-60.37027 4.16657),4378,940,11802
10028,NPP-375,Brasil,RORAIMA,PACARAIMA,Amazonia,19.0,0.0,1.0,4.22433,-60.71361,5.2,2020-01-27 17:12:00,POINT (-60.71361 4.22433),4378,650,11802
10029,NPP-375,Brasil,RORAIMA,UIRAMUTA,Amazonia,11.0,0.0,1.0,4.27333,-60.37807,5.2,2020-01-27 17:12:00,POINT (-60.37807 4.27333),4378,547,11802
10030,NPP-375,Brasil,RORAIMA,UIRAMUTA,Amazonia,11.0,0.0,1.0,4.29685,-60.34382,11.8,2020-01-27 17:12:00,POINT (-60.34382 4.29685),4378,547,11802
10031,NOAA-20,Brasil,PARA,RUROPOLIS,Amazonia,1.0,7.8,0.0,-3.79673,-54.7,,2020-01-30 16:55:24,POINT (-54.7 -3.79673),2330,49,11802
10032,NOAA-20,Brasil,PARA,URUARA,Amazonia,1.0,2.6,0.0,-3.47082,-53.87275,,2020-01-30 16:55:24,POINT (-53.87275 -3.47082),2330,65,11802
10033,NOAA-20,Brasil,PARA,AVEIRO,Amazonia,2.0,3.9,0.0,-3.69974,-55.44978,,2020-01-30 16:55:24,POINT (-55.44978 -3.69974),2330,13,11802
10034,GOES-16,Brasil,RORAIMA,MUCAJAI,Amazonia,9.0,0.0,0.6,2.45,-60.88,,2020-01-29 22:15:45,POINT (-60.88 2.45),4378,60,11802
10035,GOES-16,Brasil,RORAIMA,MUCAJAI,Amazonia,11.0,0.0,0.6,2.45,-60.86,,2020-01-29 22:15:45,POINT (-60.86 2.45),4378,60,11802
10036,GOES-16,Brasil,RORAIMA,MUCAJAI,Amazonia,9.0,0.0,0.5,2.43,-60.88,,2020-01-29 22:15:45,POINT (-60.88 2.43),4378,60,11802
10037,NOAA-20,Brasil,MATO GROSSO,VILA BELA DA SANTISSIMA TRINDADE,Amazonia,3.0,8.5,0.0,-16.20304,-59.85231,,2020-01-28 05:00:17,POINT (-59.85231 -16.20304),2983,432,11802
10038,NOAA-20,Brasil,MATO GROSSO,PONTES E LACERDA,Amazonia,5.0,12.3,0.0,-15.91039,-59.52255,,2020-01-28 05:00:17,POINT (-59.52255 -15.91039),2983,131,11802
10039,NOAA-20,Brasil,MATO GROSSO,CACERES,Amazonia,6.0,0.0,0.7,-15.78943,-57.67676,,2020-01-28 05:00:17,POINT (-57.67676 -15.78943),2983,15,11802
10040,NOAA-20,Brasil,MATO GROSSO,VILA BELA DA SANTISSIMA TRINDADE,Amazonia,4.0,14.8,0.0,-15.34196,-60.04926,,2020-01-28 05:00:17,POINT (-60.04926 -15.34196),2983,432,11802
10041,NPP-375,Brasil,RORAIMA,BONFIM,Amazonia,10.0,0.0,1.0,2.2305,-59.794,4.6,2020-01-27 17:12:00,POINT (-59.794 2.2305),4378,373,11802
10042,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazonia,11.0,0.0,1.0,3.03856,-60.69274,5.5,2020-01-27 17:12:00,POINT (-60.69274 3.03856),4378,575,11802
10043,NPP-375,Brasil,RORAIMA,BOA VISTA,Amazonia,11.0,0.0,1.0,3.04289,-60.68903,7.1,2020-01-27 17:12:00,POINT (-60.68903 3.04289),4378,575,11802
10044,AQUA_M-T,Brasil,AMAZONAS,COARI,Amazonia,2.0,0.0,-999.0,-4.102,-63.151,13.2,2020-01-27 17:30:00,POINT (-63.151 -4.102),1254,23,11802
10045,AQUA_M-T,Brasil,PARA,RUROPOLIS,Amazonia,1.0,0.7,0.0,-4.126,-55.217,33.4,2020-01-27 17:30:00,POINT (-55.217 -4.126),2330,49,11802
10046,NOAA-19,Brasil,RORAIMA,NORMANDIA,Amazonia,13.0,0.0,1.0,3.89204072952,-60.3184509277,,2020-01-29 21:29:31,POINT (-60.3184509277 3.89204072952),4378,940,11802
10047,AQUA_M-T,Brasil,MATO GROSSO,VILA BELA DA SANTISSIMA TRINDADE,Amazonia,3.0,0.0,0.1,-14.506,-59.969,8.3,2020-01-25 17:40:00,POINT (-59.969 -14.506),2983,432,11802
